account_value,date,daily_return
1282182.9176800002,2022-01-17,
1290791.5823400002,2022-01-18,0.00671406906245231
1282999.72942,2022-01-19,-0.0060364918911810506
1298055.82992,2022-01-20,0.0117350769098028
1284261.65543,2022-01-21,-0.010626795991394378
1286903.90071,2022-01-24,0.0020574041659098263
1259218.9818,2022-01-25,-0.021512809849069447
1266551.1938000002,2022-01-26,0.005822825184480074
1243748.8717999998,2022-01-27,-0.018003474404841957
1219793.19685,2022-01-28,-0.019260861652344974
1250870.9992499999,2022-02-07,0.025477927307887338
1263210.34828,2022-02-08,0.009864605572755814
1273103.66022,2022-02-09,0.007831880061361707
1277523.62622,2022-02-10,0.003471803701543319
1289318.1597799999,2022-02-11,0.009232340849067544
1269123.2698199998,2022-02-14,-0.015663232389006243
1267208.5652299998,2022-02-15,-0.0015086829116855993
1276809.2601899998,2022-02-16,0.007576254788222325
1280170.23734,2022-02-17,0.0026323251677389248
1284368.76866,2022-02-18,0.003279666404933712
1278398.9042399998,2022-02-21,-0.004648092172335083
1262292.6763300002,2022-02-22,-0.01259874977722597
1276368.21913,2022-02-23,0.011150775936467738
1251180.12753,2022-02-24,-0.0197341889452316
1251596.2305199997,2022-02-25,0.00033256841348761057
1243047.84616,2022-02-28,-0.006829985702695995
1266686.18558,2022-03-01,0.019016435685097033
1254381.9792400002,2022-03-02,-0.009713697425669632
1241069.14639,2022-03-03,-0.010613061308538785
1222188.2681600002,2022-03-04,-0.015213397484676872
1185553.98523,2022-03-07,-0.02997433692040996
1150989.6991100002,2022-03-08,-0.02915454424734132
1128648.83887,2022-03-09,-0.019410130479251997
1141875.9677300001,2022-03-10,0.01171943690939603
1136745.79984,2022-03-11,-0.004492754059969184
1109543.25772,2022-03-14,-0.02393018925060353
1051749.6431500001,2022-03-15,-0.052087752476419946
1101629.6410299998,2022-03-16,0.04742573311516285
1130298.9832600001,2022-03-17,0.026024483331072323
1138575.3565500001,2022-03-18,0.00732228676887714
1118180.92791,2022-03-21,-0.0179122343748922
1123174.19455,2022-03-22,0.0044655265667361554
1127753.86009,2022-03-23,0.004077431232147433
1116684.47328,2022-03-24,-0.009815427995180315
1109472.30184,2022-03-25,-0.006458558001452119
1107458.45202,2022-03-28,-0.0018151420424469267
1107603.46683,2022-03-29,0.00013094379273148604
1136038.87404,2022-03-30,0.025672912790154934
1132491.97404,2022-03-31,-0.003122164285968787
1141741.67183,2022-04-01,0.008167561450350025
1132784.28766,2022-04-06,-0.007845368519871054
1110231.75303,2022-04-07,-0.01990894018894529
1112015.75146,2022-04-08,0.0016068702999452178
1074960.5113,2022-04-11,-0.033322585684014916
1090674.02938,2022-04-12,0.014617763085080115
1079271.0093300003,2022-04-13,-0.01045502115465402
1089321.6637700002,2022-04-14,0.0093124473400239
1113189.78648,2022-04-15,0.021910996084843593
1088279.4394399999,2022-04-18,-0.022377448430216718
1073161.7087400001,2022-04-19,-0.013891405232996923
1053571.72082,2022-04-20,-0.01825446040466805
1045364.0101,2022-04-21,-0.007790367335991033
1054843.0696,2022-04-22,0.009067711733344641
